Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
0.0,6.29469500016,6.29469500016,core 0 cpu_idle start,0.095814699945,1570802628.0,1570802634.29
6.29469500016,6.3076340002,0.0129390000366,core 0 cpu_idle,0.000196950989057,1570802634.29,1570802634.31
6.3076340002,6.31053300016,0.00289899995551,core 0 cpu_frequency,0.00116747772468,1570802634.31,1570802634.31
6.31053300016,6.32746400032,0.0169310001656,core 0 cpu_idle,0.000257715219021,1570802634.31,1570802634.33
6.32746400032,6.32747799996,1.39996409416e-05,core 0 cpu_frequency,5.63789900094e-06,1570802634.33,1570802634.33
6.32747799996,6.34743299987,0.0199549999088,core 0 cpu_idle,0.000303745031112,1570802634.33,1570802634.35
6.34743299987,6.34787000017,0.000437000300735,core 0 cpu_frequency,0.000175987624911,1570802634.35,1570802634.35
6.34787000017,6.36757600028,0.0197060001083,core 0 cpu_idle,0.000299954880648,1570802634.35,1570802634.37
6.36757600028,6.37158899987,0.00401299959049,core 0 cpu_frequency,0.00161610476128,1570802634.37,1570802634.37
6.37158899987,6.38750800025,0.015919000376,core 0 cpu_idle,0.000242311064224,1570802634.37,1570802634.39
6.38750800025,6.38773300033,0.000225000083447,core 0 cpu_frequency,9.06114486054e-05,1570802634.39,1570802634.39
6.38773300033,6.407687,0.0199539996684,core 0 cpu_idle,0.000303729805952,1570802634.39,1570802634.41
6.407687,6.40793700004,0.000250000040978,core 0 cpu_frequency,0.000100679366503,1570802634.41,1570802634.41
6.40793700004,6.44759400003,0.0396569999866,core 0 cpu_idle,0.000603639025296,1570802634.41,1570802634.45
6.44759400003,6.45056400029,0.0029700002633,core 0 cpu_frequency,0.00119607078404,1570802634.45,1570802634.45
6.45056400029,6.46749099996,0.0169269996695,core 0 cpu_idle,0.00025765432547,1570802634.45,1570802634.47
6.46749099996,6.4687590003,0.00126800034195,core 0 cpu_frequency,0.00051064580091,1570802634.47,1570802634.47
6.4687590003,6.46941399993,0.000654999632388,core 0 cpu_idle,9.9700769044e-06,1570802634.47,1570802634.47
6.46941399993,6.46981800022,0.000404000282288,core 0 cpu_frequency,0.000162697943282,1570802634.47,1570802634.47
6.46981800022,6.47036200017,0.000543999951333,core 0 cpu_idle,8.28049525921e-06,1570802634.47,1570802634.47
6.47036200017,6.47038399987,2.19997018576e-05,core 0 cpu_frequency,8.85966273285e-06,1570802634.47,1570802634.47
6.47038399987,6.49047000008,0.0200860002078,core 0 cpu_idle,0.000305739052163,1570802634.47,1570802634.49
6.49047000008,6.49132600008,0.000855999998748,core 0 cpu_frequency,0.000344726093896,1570802634.49,1570802634.49
6.49132600008,6.50731800031,0.0159920002334,core 0 cpu_idle,0.000243422231552,1570802634.49,1570802634.51
